ad_id,suburb,title,address,price_raw,price_lkr,bedrooms,floor_sqft,url,land_perches,bathrooms
5871606,Thalawathugoda,(SE1346) 🏡 Brand New 3-Storey House for Sale –...,,Rs. 55M,55000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5871606.html,7.0,4.0
5871596,Thalawathugoda,"SE1042) Luxurious Furnished House for Sale Thalawathugoda,...",,Rs. 65M,65000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5871596.html,10.0,4.0
5871592,Thalawathugoda,(SE1391)🏡 Architect-Designed Super Luxury House...,,Rs. 69M,69000000.0,4.0,3800.0,https://www.lankapropertyweb.com/sale/property_details-5871592.html,10.0,4.0
5871584,Thalawathugoda,(SE1692)🏡 Prime Clover – Luxury Living in Thalawathugoda...,,Rs. 84M,84000000.0,4.0,3226.0,https://www.lankapropertyweb.com/sale/property_details-5871584.html,1.0,
5726622,Kuruwita,"2 Bedroom house for sale in Higgashena , Kuruwita",,Rs. 6M,6000000.0,4.0,1500.0,https://www.lankapropertyweb.com/sale/property_details-5726622.html,20.0,
5726642,Kuruwita,3 Bedroom house for sale in Kuruwita,,Rs. 18M,18000000.0,4.0,2000.0,https://www.lankapropertyweb.com/sale/property_details-5726642.html,107.0,
5794861,Thalahena,Two-Story Fully Furnished Villa for Sale – F&G...,"Malabe Road, Thalahena",Rs. 58M,58000000.0,5.0,2900.0,https://www.lankapropertyweb.com/sale/property_details-5794861.html,10.0,3.0
5815258,Pita Kotte,Two-Storey Modern House for Sale – Pita Kotte,"Weththasinghe Gardens, Pita Ko..",Rs. 82M,82000000.0,4.0,2900.0,https://www.lankapropertyweb.com/sale/property_details-5815258.html,12.0,3.0
5828175,Nugegoda,"Two-Story 4-Bedroom House for Sale – Kandawatta Road,...","Kandawatte Road, Nugegoda",Rs. 62.5M,62500000.0,4.0,2460.0,https://www.lankapropertyweb.com/sale/property_details-5828175.html,7.0,3.0
5849710,Piliyandala,"Modern 3-Bedroom Single-Storey House for Sale – Madapatha,...","Madapatha Road, Piliyandala",Rs. 29.5M,29500000.0,3.0,1400.0,https://www.lankapropertyweb.com/sale/property_details-5849710.html,8.5,2.0
5871572,Thalawathugoda,(SE1566)🏡✨ Architect-Designed Luxury Home with...,,Rs. 75M,75000000.0,5.0,3800.0,https://www.lankapropertyweb.com/sale/property_details-5871572.html,15.5,3.0
5859658,Mattegoda,"Modern Two-Storey House for Sale – Mattegoda, Kottawa",Mattegoda Road,Rs. 29.5M,29500000.0,4.0,2200.0,https://www.lankapropertyweb.com/sale/property_details-5859658.html,8.3,3.0
5871570,Thalawathugoda,(SE1394) 🏡 Fully Furnished Modern Luxury House for...,,Rs. 87M,87000000.0,4.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5871570.html,9.8,4.0
5871567,Thalawathugoda,(se369) Brand New Luxury 03 Story House For Sale Thalawathugoda...,,Rs. 95M,95000000.0,4.0,3700.0,https://www.lankapropertyweb.com/sale/property_details-5871567.html,10.0,3.0
5871564,thalawathugoda,(SE1616)🏢✨ Fully-Furnished 4-Storey Income-Generating...,,Rs. 145M,145000000.0,8.0,,https://www.lankapropertyweb.com/sale/property_details-5871564.html,13.2,5.0
5865747,colombo 7,(SE1645)🏡 Loxwood House – Luxurious Independent...,,Rs. 235M,235000000.0,3.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5865747.html,7.4,4.0
5871561,Battaramulla,House for sale in Battaramulla,,Rs. 400MNegotiable,400000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5871561.html,37.0,4.0
5708679,Nugegoda,Nugegoda Exclusive Luxuries 6 Bedroom house for Sale...,,Rs. 225MNegotiable,225000000.0,6.0,,https://www.lankapropertyweb.com/sale/property_details-5708679.html,18.0,6.0
5871557,Boralesgamuwa,(P356) 2 story house for sale in Boralasgamuwa,,Rs. 105M,105000000.0,4.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5871557.html,20.0,3.0
5787939,Nugegoda,4 Bedroom house for sale in Nugegoda for Rs. ...,,Rs. 100M,100000000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5787939.html,16.4,3.0
5870296,Rajagiriya,"4 Bedroom House for Sale in Kalapaluwawa, Rajagiriya","Kalapaluwawa, Rajagiriya",Rs. 86MNegotiable,86000000.0,4.0,4280.0,https://www.lankapropertyweb.com/sale/property_details-5870296.html,1.0,4.0
5854372,Ethul Kotte,"4 Bedroom House for Sale in E. W. Perera Mawatha, Ethul...","E. W. Perera Mawatha, Ethul Ko..",Rs. 69MNegotiable,69000000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5854372.html,17.5,3.0
5869412,Kapuwatta,"4 Bedroom Luxury House for Sale in Station Road, Kapuwatta...","Station Road, Kapuwatta",Rs. 80MNegotiable,80000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5869412.html,18.6,4.0
5833136,Nugegoda,07 Bedroom house built on 18 perch land for sale in...,,Rs. 112M,112000000.0,7.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5833136.html,18.0,3.0
5798117,Wattala,"3 Story House for Sale, 3rd House from Negambo Rd in...","Rajasinghe Rd, Mabola, Wattala",Rs. 50MNegotiable,50000000.0,,,https://www.lankapropertyweb.com/sale/property_details-5798117.html,10.0,6.0
5834325,Colombo 7,4 Bedroom 25.3 Perches Historic House for Sale in Barnes...,"Barnes Place, Colombo 7",Rs. 650MNegotiable,650000000.0,4.0,3600.0,https://www.lankapropertyweb.com/sale/property_details-5834325.html,25.3,2.0
5838930,Malabe,3 Bedroom House for Sale in Malabe,,Rs. 62M,62000000.0,3.0,4100.0,https://www.lankapropertyweb.com/sale/property_details-5838930.html,11.3,
5817386,Thalawathugoda,"Resort Style 5 BR House in C. V. S. Corea Mawatha,...","Hokandara Road, Thalawathugoda",Rs. 150M,150000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5817386.html,45.0,5.0
5622089,Rajagiriya,Luxurious 6 bedroom house in a highly prestigious...,"Obesekara Crescent, Rajagiriya",Rs. 175MONO,175000000.0,6.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5622089.html,15.21,4.0
5500797,Kosgoda,4 Bedroom Villa for sale in Kosgoda fully furnished,"Uragaha Road, Kosgoda",Rs. 52MNegotiable,52000000.0,4.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5500797.html,31.0,4.0
5712812,Negombo,Private Pool 3 Bedroom House Construction in Negombo...,"With or Without Land, Negombo",Rs. 23.63M[Build Cost Only],23630000.0,3.0,2000.0,https://www.lankapropertyweb.com/sale/property_details-5712812.html,7.0,2.0
5715395,Maharagama,4 Bedroom House Construction in Maharagama / Rs. 24.7...,"With or Without Land, Maharaga..",Rs. 24.76M[Build Cost Only],24760000.0,4.0,2400.0,https://www.lankapropertyweb.com/sale/property_details-5715395.html,7.0,3.0
5724681,Kadawatha,Modern 5 Bedroom house construction in Kadawatha for...,"With or Without Land, Kadawath..",Rs. 34.65M[Build Cost Only],34650000.0,5.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5724681.html,10.0,5.0
5861645,Colombo 7,"3 Bedroom House for sale in Malasekara Mawatha, Colombo...","Malalasekara Mawatha, Colombo ..",Rs. 260MNegotiable,260000000.0,3.0,2600.0,https://www.lankapropertyweb.com/sale/property_details-5861645.html,7.4,3.0
5488984,Nugegoda,6 Bedroom Luxuries house for sales in Nugegoda for...,,Rs. 149MNegotiable,149000000.0,6.0,,https://www.lankapropertyweb.com/sale/property_details-5488984.html,14.8,7.0
5869702,Malabe,Modern Villa-Type Houses for Sale in Malabe,"Kiribathgala Watta, Malabe",Rs. 55M,55000000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5869702.html,6.0,3.0
5852385,Malabe,Brand New Luxury Villa Near Malabe Town,"Kiribathgala Watta, Malabe",Rs. 59M,59000000.0,4.0,3005.0,https://www.lankapropertyweb.com/sale/property_details-5852385.html,6.0,4.0
5860071,Malabe,Boutique Gated Community with 4BR Villas for Sale in...,"Kiribathgala Watta, Malabe",Rs. 53M,53000000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5860071.html,6.0,4.0
5871553,Boralesgamuwa,(P369) 3 Storied Modern House for Sale in Boralesgamuwa,,Rs. 69M,69000000.0,7.0,4250.0,https://www.lankapropertyweb.com/sale/property_details-5871553.html,12.54,4.0
5863608,Panagoda,House for sale in Panagoda,"Atambahena Road, jayamawatha d..",Rs. 13.5MNegotiable,13500000.0,3.0,,https://www.lankapropertyweb.com/sale/property_details-5863608.html,28.0,2.0
5871552,Boralesgamuwa,(P587) Beautiful Single Story House for Sale ...,,Rs. 36M,36000000.0,2.0,1800.0,https://www.lankapropertyweb.com/sale/property_details-5871552.html,9.6,2.0
5871551,Pita Kotte,Luxury House for sale in Kotte / 30 perches with a...,,Rs. 150MNegotiable,150000000.0,,,https://www.lankapropertyweb.com/sale/property_details-5871551.html,30.0,6.0
5795750,Nawala,4 Bedroom house for sale in Nawala for Rs. 225 million...,"Koswaththa , Nawala",Rs. 225MNegotiable,225000000.0,4.0,4200.0,https://www.lankapropertyweb.com/sale/property_details-5795750.html,35.0,3.0
5871550,Boralesgamuwa,(P635) Two Storey House for Sale in Boralasgamuwa,,Rs. 135M,135000000.0,7.0,,https://www.lankapropertyweb.com/sale/property_details-5871550.html,31.0,6.0
5811277,Colombo 7,5 Bedroom house for sales in Colombo 7 for Rs. 496.44...,"Bauddhaloka Mawatha, Colombo 7",Rs. 496.44MONO,496440000.0,5.0,4100.0,https://www.lankapropertyweb.com/sale/property_details-5811277.html,23.64,4.0
5871549,Boralesgamuwa,(P694) Luxury Modern Two House for Sale in Bo...,,Rs. 55M,55000000.0,4.0,3100.0,https://www.lankapropertyweb.com/sale/property_details-5871549.html,12.6,3.0
5828104,Pita Kotte,4 Bedroom Luxurious house for sale in Pita Kotte for...,,Rs. 215MNegotiable,215000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5828104.html,20.0,4.0
5833186,Thalawathugoda,Architecturally Designed 4 Bedroom Brand New house...,"Kalalgoda , Thalawathugoda",Rs. 68.5M,68500000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5833186.html,6.4,4.0
5838673,Ethul Kotte,5 Bedroom house for sales in Ethul Kotte for Rs. 67.50...,,Rs. 67.5MNegotiable,67500000.0,5.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5838673.html,24.0,4.0
5839106,Nugegoda,4 Bedroom house for sales in Nugegoda for Rs. 59 million...,"Ebuldeniya , Nugegoda",Rs. 59MNegotiable,59000000.0,4.0,2500.0,https://www.lankapropertyweb.com/sale/property_details-5839106.html,8.0,3.0
5841080,Rajagiriya,4 Bedroom house for sale in Rajagiriya for Rs. 135...,Rajagiriya Gardens,Rs. 135MNegotiable,135000000.0,4.0,3000.0,https://www.lankapropertyweb.com/sale/property_details-5841080.html,12.5,3.0
5871548,Boralesgamuwa,(P705) Brand New Three Storey House for Sale ...,,Rs. 125M,125000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5871548.html,6.75,5.0
5843538,Ethul Kotte,4 Bedroom house for sale in Ethul Kotte for Rs. 47.50...,,Rs. 47.5MNegotiable,47500000.0,4.0,2800.0,https://www.lankapropertyweb.com/sale/property_details-5843538.html,8.0,3.0
5871546,Nawala,House for sale in Nawala / 6 bedroom,,Rs. 175MNegotiable,175000000.0,6.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5871546.html,20.0,6.0
5843734,Colombo 5,4 Bedroom house for sale in Colombo 5 for Rs. 110 million...,,Rs. 110MNegotiable,110000000.0,4.0,2750.0,https://www.lankapropertyweb.com/sale/property_details-5843734.html,9.0,3.0
5845604,Matara,5 Bedroom house for sale in Matara Fort for ( land...,"Fort, Matara",Rs. 60MNegotiable,60000000.0,5.0,4500.0,https://www.lankapropertyweb.com/sale/property_details-5845604.html,27.3,3.0
5871544,Boralesgamuwa,(P727) Lake View Luxury House for Sale in Borelasgamuwa,,Rs. 149M,149000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5871544.html,14.0,5.0
5851715,Boralesgamuwa,6 Bedroom house for sale in Boralesgamuwa for Rs. 42.50...,"Gangarama Road, Boralesgamuwa",Rs. 42.5MNegotiable,42500000.0,6.0,2800.0,https://www.lankapropertyweb.com/sale/property_details-5851715.html,15.0,3.0
5860067,Colombo 5,5 Bedroom house for sale in Colombo 5 for Rs. 85 million...,"Ever Green Park , Colombo 5",Rs. 85M,85000000.0,5.0,2100.0,https://www.lankapropertyweb.com/sale/property_details-5860067.html,10.0,4.0
5866761,Pelawatte,4 Bedroom house for sale in Pelawatte for Rs. 250 million...,"Pothuarawa road , Pelawatte",Rs. 250MNegotiable,250000000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5866761.html,73.0,3.0
5871541,Delkanda,"(P158 ) Luxury 2 story house for sale in Nugegoda,Abuldeniya...",,Rs. 55M,55000000.0,4.0,3200.0,https://www.lankapropertyweb.com/sale/property_details-5871541.html,10.5,4.0
5870735,Battaramulla,6 Bedroom Luxuries Brand New house for sale in Battaramulla...,"Jayanthipura, Battaramulla",Rs. 450MNegotiable,450000000.0,6.0,,https://www.lankapropertyweb.com/sale/property_details-5870735.html,19.0,7.0
5828194,Colombo 5,"House for sale off park Road , Colombo 7",,Rs. 115MNegotiable,115000000.0,6.0,2500.0,https://www.lankapropertyweb.com/sale/property_details-5828194.html,8.5,
5871537,Nugegoda,P726) Luxury Three Storey House for Sale in Thalapathpitiya...,,Rs. 115M,115000000.0,4.0,3700.0,https://www.lankapropertyweb.com/sale/property_details-5871537.html,21.0,5.0
5762950,Wattala,House For Sale In Jaela -code Add 710,,Rs. 50MNegotiable,50000000.0,4.0,4000.0,https://www.lankapropertyweb.com/sale/property_details-5762950.html,126.0,3.0
5770698,Matara,House For Sale In Talalla In Closer To The Beach...,"talalla, Matara",Rs. 110MNegotiable,110000000.0,5.0,22.0,https://www.lankapropertyweb.com/sale/property_details-5770698.html,100.0,2.0
5871535,Nawala,Brand New Two-Storey House for Sale – Nawala | LKR...,,Rs. 250M,250000000.0,3.0,,https://www.lankapropertyweb.com/sale/property_details-5871535.html,11.0,3.0
5778094,Wattala,House For Sale In Wattala Suburbs -code Add 734,,Rs. 42MNegotiable,42000000.0,4.0,1905.0,https://www.lankapropertyweb.com/sale/property_details-5778094.html,7.0,4.0
5871532,Heiyantuduwa,Heiyanthuduwa House for Sale (SSPH-199),,Rs. 9.5MNegotiable,9500000.0,3.0,1150.0,https://www.lankapropertyweb.com/sale/property_details-5871532.html,13.3,1.0
5871531,Moratuwa,6 Bedroom House with Annex for Sale – Moratuwa Town...,,Rs. 55M,55000000.0,6.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5871531.html,14.5,4.0
5868667,Wattala,Wattala - Uswetakeiyawa 03 Bed Room House on 11.5 Perches...,"Uswatakeiyawa, Wattala",Rs. 17.5MNegotiable,17500000.0,3.0,2000.0,https://www.lankapropertyweb.com/sale/property_details-5868667.html,11.5,2.0
5839414,Kiribathgoda,Architect-designed house for sale in Kiribathgoda,,Rs. 34MNegotiable,34000000.0,4.0,2300.0,https://www.lankapropertyweb.com/sale/property_details-5839414.html,12.0,2.0
5804909,Kurunegala,Kurunegala - Muttettugala - 2 Storey Rooftop New House...,,Rs. 39.9M,39900000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5804909.html,15.0,2.0
5832171,Moratuwa,4 Bedroom house for sale in Moratuwa for Rs. 60 million...,"De Mel Road, Moratuwa",Rs. 60M,60000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5832171.html,10.0,4.0
5668377,Habaraduwa,Picturesque 98 Perch Land with Koggala Lake Views -...,"Southern Province, Habaraduwa",Rs. 63.03M,63030000.0,3.0,900.0,https://www.lankapropertyweb.com/sale/property_details-5668377.html,98.0,
5680967,Midigama,Charming 4-bedroom House with Scenic Paddy Views in...,"Southern Province, Midigama",Rs. 25.79M,25790000.0,4.0,1200.0,https://www.lankapropertyweb.com/sale/property_details-5680967.html,35.0,
5681037,Ahangama,Charming property in peaceful location - LIP 369,"Southern Province, Ahangama",Rs. 44.7M,44700000.0,3.0,1200.0,https://www.lankapropertyweb.com/sale/property_details-5681037.html,32.0,1.0
5695823,Ahangama,Kathaluwa deco style house with large land - LIP 183,"Southern Province, Ahangama",Rs. 65.75M,65750000.0,3.0,1200.0,https://www.lankapropertyweb.com/sale/property_details-5695823.html,97.0,1.0
5713126,Ahangama,From Old to New: Crafting Your Dream Space in Ahangama...,"Southern Province, Ahangama",Rs. 55.76M,55760000.0,3.0,900.0,https://www.lankapropertyweb.com/sale/property_details-5713126.html,111.0,1.0
5870850,Nawala,3 Storied House at Nawala,,Rs. 165M,165000000.0,7.0,,https://www.lankapropertyweb.com/sale/property_details-5870850.html,17.0,6.0
5871052,Colombo 5,Nawala Boundary of Colombo - 05,,Rs. 165MNegotiable,165000000.0,7.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5871052.html,17.0,6.0
5847338,Nawala,Nawala 17P. Luxury House with Pool near Gate...,,Rs. 190M,190000000.0,5.0,,https://www.lankapropertyweb.com/sale/property_details-5847338.html,17.0,5.0
5847764,Rajagiriya,Rajagiriya | 4 Bedroom | Spacious | 14.4P | 55M,,Rs. 55M,55000000.0,4.0,3500.0,https://www.lankapropertyweb.com/sale/property_details-5847764.html,14.4,2.0
5847765,Avissawella,Avissawella Ancestral and Historic Property | Eco-Friendly...,,Rs. 55M,55000000.0,3.0,,https://www.lankapropertyweb.com/sale/property_details-5847765.html,101.0,2.0
5689016,Gampaha,Bemmulla | Gampaha | 3Bedroom | Lakefront estate |...,,Rs. 56M,56000000.0,3.0,2500.0,https://www.lankapropertyweb.com/sale/property_details-5689016.html,350.0,3.0
5719901,Colombo 15,4 Bedroom house for sale in Colombo 15 for Rs. 28....,,Rs. 28.5MNegotiable,28500000.0,4.0,898.425,https://www.lankapropertyweb.com/sale/property_details-5719901.html,3.3,2.0
5722727,Athurugiriya,Athurugiriya | Single storey | 3Bedroom | 27M,,Rs. 27M,27000000.0,3.0,1550.0,https://www.lankapropertyweb.com/sale/property_details-5722727.html,20.0,2.0
5761019,Rathmalana,"Ratmalana Unique, Beautiful House with 20 p Land in...",,Rs. 49.5M,49500000.0,5.0,2800.0,https://www.lankapropertyweb.com/sale/property_details-5761019.html,20.0,3.0
5538936,Boralesgamuwa,Boralasgamuwa | Spacious house | Modern | 6Bedroom...,,Rs. 43M,43000000.0,6.0,2974.0,https://www.lankapropertyweb.com/sale/property_details-5538936.html,15.0,3.0
5659309,Rajagiriya,Architect Designed Open Style House On A 18.13p Land...,"Kalapaluwawa, Rajagiriya",Rs. 63MNegotiable,63000000.0,4.0,3300.0,https://www.lankapropertyweb.com/sale/property_details-5659309.html,18.13,3.0
5829116,Pannipitiya,"04 Bedroom, Luxury house built on 11.6 perch for sale...",,Rs. 75.5M,75500000.0,4.0,,https://www.lankapropertyweb.com/sale/property_details-5829116.html,4.0,3.0
5817654,Minuwangoda,Minuwangoda Katunayake Kalahugoda Udawala single story...,"Kalhugoda, Polwatta, Katunayak..",Rs. 13MNegotiable,13000000.0,3.0,2200.0,https://www.lankapropertyweb.com/sale/property_details-5817654.html,20.0,3.0
5801049,Malabe,House for sale in Malabe,"Halbarawa, Thalahena, Malabe",Rs. 65MNegotiable,65000000.0,4.0,841.0,https://www.lankapropertyweb.com/sale/property_details-5801049.html,51.0,
5814659,Colombo 7,Colombo 7 House – Gorgeous 5 Bedroom Modern Fully...,"Longdon Place, Colombo 7",Rs. 230Mapprox,230000000.0,5.0,3767.0,https://www.lankapropertyweb.com/sale/property_details-5814659.html,8.5,5.0
5840174,Boralesgamuwa,3 Bedroom house for sales in Boralesgamuwa for Rs....,,Rs. 36.5MNegotiable,36500000.0,3.0,1500.0,https://www.lankapropertyweb.com/sale/property_details-5840174.html,18.0,
5815453,Colombo 8,"House for Sale – Bauddhaloka Mawatha, Colombo 08","Bauddhaloka Mawatha, Colombo 8",Rs. 155MNegotiable,155000000.0,4.0,4193.0,https://www.lankapropertyweb.com/sale/property_details-5815453.html,15.4,4.0
